date,close,change,change_pct,per,pbr,dividend_yield_pct
2018-09-19,2308.46,-0.52,-0.02,11.07,1.02,1.68
2018-09-20,2323.45,14.99,0.65,11.14,1.02,1.67
2018-09-21,2339.17,15.72,0.68,11.22,1.03,1.66
2018-09-27,2355.43,16.26,0.7,11.29,1.04,1.65
2018-09-28,2343.07,-12.36,-0.52,11.24,1.03,1.66
2018-10-01,2338.88,-4.19,-0.18,11.22,1.03,1.66
2018-10-02,2309.57,-29.31,-1.25,11.07,1.02,1.68
2018-10-04,2274.49,-35.08,-1.52,10.91,1,1.71
2018-10-05,2267.52,-6.97,-0.31,10.87,1,1.71
2018-10-08,2253.83,-13.69,-0.6,10.81,0.99,1.72
2018-10-10,2228.61,-25.22,-1.12,10.69,0.98,1.74
2018-10-11,2129.67,-98.94,-4.44,10.21,0.94,1.82
2018-10-12,2161.85,32.18,1.51,10.37,0.95,1.8
2018-10-15,2145.12,-16.73,-0.77,10.29,0.94,1.81
2018-10-16,2145.12,0,0,10.29,0.94,1.81
2018-10-17,2167.51,22.39,1.04,10.4,0.95,1.79
2018-10-18,2148.31,-19.2,-0.89,10.3,0.95,1.81
2018-10-19,2156.26,7.95,0.37,10.34,0.95,1.8
2018-10-22,2161.71,5.45,0.25,10.37,0.95,1.8
2018-10-23,2106.1,-55.61,-2.57,10.1,0.93,1.84
2018-10-24,2097.58,-8.52,-0.4,10.06,0.92,1.85
2018-10-25,2063.3,-34.28,-1.63,9.9,0.91,1.88
2018-10-26,2027.15,-36.15,-1.75,9.73,0.89,1.92
2018-10-29,1996.05,-31.1,-1.53,9.58,0.88,1.95
2018-10-30,2014.69,18.64,0.93,9.67,0.89,1.93
2018-10-31,2029.69,15,0.74,9.74,0.89,1.91
2018-11-01,2024.46,-5.23,-0.26,9.72,0.89,1.92
2018-11-02,2096,71.54,3.53,10.06,0.92,1.85
2018-11-05,2076.92,-19.08,-0.91,9.97,0.91,1.87
2018-11-06,2089.62,12.7,0.61,10.03,0.92,1.86
2018-11-07,2078.69,-10.93,-0.52,9.98,0.92,1.87
2018-11-08,2092.63,13.94,0.67,10.05,0.92,1.86
2018-11-09,2086.09,-6.54,-0.31,10.01,0.92,1.86
2018-11-12,2080.44,-5.65,-0.27,9.99,0.92,1.87
2018-11-13,2071.23,-9.21,-0.44,9.94,0.91,1.88
2018-11-14,2068.05,-3.18,-0.15,9.93,0.91,1.88
2018-11-15,2088.06,20.01,0.97,10.03,0.92,1.86
2018-11-16,2092.4,4.34,0.21,10.05,0.92,1.86
2018-11-19,2100.56,8.16,0.39,10.09,0.93,1.85
2018-11-20,2082.58,-17.98,-0.86,10,0.92,1.86
2018-11-21,2076.55,-6.03,-0.29,9.97,0.91,1.87
2018-11-22,2069.95,-6.6,-0.32,9.94,0.91,1.88
2018-11-23,2057.48,-12.47,-0.6,9.88,0.91,1.89
2018-11-26,2083.02,25.54,1.24,10,0.92,1.86
2018-11-27,2099.42,16.4,0.79,10.08,0.92,1.85
2018-11-28,2108.22,8.8,0.42,10.12,0.93,1.84
2018-11-29,2114.1,5.88,0.28,10.15,0.93,1.84
2018-11-30,2096.86,-17.24,-0.82,10.07,0.92,1.85
2018-12-03,2131.93,35.07,1.67,10.24,0.94,1.82
2018-12-04,2114.35,-17.58,-0.82,10.16,0.93,1.84
2018-12-05,2101.31,-13.04,-0.62,10.1,0.93,1.85
2018-12-06,2068.69,-32.62,-1.55,9.94,0.91,1.88
2018-12-07,2075.76,7.07,0.34,9.89,0.89,1.87
2018-12-10,2053.79,-21.97,-1.06,9.79,0.88,1.89
2018-12-11,2052.97,-0.82,-0.04,9.78,0.88,1.89
2018-12-12,2082.57,29.6,1.44,9.78,0.88,1.89
2018-12-13,2095.55,12.98,0.62,9.84,0.89,1.88
2018-12-14,2069.38,-26.17,-1.25,9.72,0.88,1.9
2018-12-17,2071.09,1.71,0.08,9.73,0.88,1.9
2018-12-18,2062.11,-8.98,-0.43,9.69,0.88,1.91
2018-12-19,2078.84,16.73,0.81,9.77,0.88,1.89
2018-12-20,2060.12,-18.72,-0.9,9.68,0.88,1.91
2018-12-21,2061.49,1.37,0.07,9.68,0.88,1.91
2018-12-24,2055.01,-6.48,-0.31,9.65,0.87,1.91
2018-12-26,2028.01,-27,-1.31,9.53,0.86,1.94
2018-12-27,2028.44,0.43,0.02,9.53,0.86,1.94
2018-12-28,2041.04,12.6,0.62,9.58,0.87,1.93
2019-01-02,2010,-31.04,-1.52,9.44,0.85,1.96
2019-01-03,1993.7,-16.3,-0.81,9.36,0.85,1.97
2019-01-04,2010.25,16.55,0.83,9.44,0.85,1.96
2019-01-07,2037.1,26.85,1.34,9.57,0.87,1.93
2019-01-08,2025.27,-11.83,-0.58,9.52,0.86,1.94
2019-01-09,2064.71,39.44,1.95,9.7,0.88,1.9
2019-01-10,2063.28,-1.43,-0.07,9.7,0.88,1.9
2019-01-11,2075.57,12.29,0.6,9.75,0.88,1.89
2019-01-14,2064.52,-11.05,-0.53,9.7,0.88,1.9
2019-01-15,2097.18,32.66,1.58,9.85,0.89,1.87
2019-01-16,2106.1,8.92,0.43,9.89,0.9,1.87
2019-01-17,2107.06,0.96,0.05,9.9,0.9,1.87
2019-01-18,2124.28,17.22,0.82,9.98,0.9,1.85
2019-01-21,2124.61,0.33,0.02,9.98,0.9,1.85
2019-01-22,2117.77,-6.84,-0.32,9.95,0.9,1.86
2019-01-23,2127.78,10.01,0.47,10,0.9,1.85
2019-01-24,2145.03,17.25,0.81,10.08,0.91,1.83
2019-01-25,2177.73,32.7,1.52,10.23,0.93,1.81
2019-01-28,2177.3,-0.43,-0.02,10.23,0.93,1.81
2019-01-29,2183.36,6.06,0.28,10.26,0.93,1.8
2019-01-30,2206.2,22.84,1.05,10.36,0.94,1.78
2019-01-31,2204.85,-1.35,-0.06,10.36,0.94,1.78
2019-02-01,2203.46,-1.39,-0.06,10.35,0.94,1.78
2019-02-07,2203.42,-0.04,0,10.35,0.94,1.78
2019-02-08,2177.05,-26.37,-1.2,10.23,0.93,1.81
2019-02-11,2180.73,3.68,0.17,10.24,0.93,1.8
2019-02-12,2190.47,9.74,0.45,10.29,0.93,1.79
2019-02-13,2201.48,11.01,0.5,10.41,0.94,1.77
2019-02-14,2225.85,24.37,1.11,10.52,0.95,1.75
2019-02-15,2196.09,-29.76,-1.34,10.38,0.94,1.77
2019-02-18,2210.89,14.8,0.67,10.45,0.95,1.76
2019-02-19,2205.63,-5.26,-0.24,10.43,0.94,1.77
2019-02-20,2229.76,24.13,1.09,10.55,0.96,1.75
2019-02-21,2228.66,-1.1,-0.05,10.54,0.95,1.75
2019-02-22,2230.5,1.84,0.08,10.55,0.96,1.75
2019-02-25,2232.56,2.06,0.09,10.56,0.96,1.74
2019-02-26,2226.6,-5.96,-0.27,10.53,0.95,1.75
2019-02-27,2234.79,8.19,0.37,10.57,0.96,1.74
2019-02-28,2195.44,-39.35,-1.76,10.38,0.94,1.77
2019-03-04,2190.66,-4.78,-0.22,10.36,0.94,1.78
2019-03-05,2179.23,-11.43,-0.52,10.31,0.93,1.79
2019-03-06,2175.6,-3.63,-0.17,10.29,0.93,1.79
2019-03-07,2165.79,-9.81,-0.45,10.25,0.93,1.8
2019-03-08,2137.44,-28.35,-1.31,10.11,0.92,1.82
2019-03-11,2138.1,0.66,0.03,10.11,0.92,1.82
2019-03-12,2157.18,19.08,0.89,10.21,0.92,1.8
2019-03-13,2148.41,-8.77,-0.41,10.16,0.92,1.81
2019-03-14,2155.68,7.27,0.34,10.2,0.92,1.81
2019-03-15,2176.11,20.43,0.95,10.3,0.93,1.79
2019-03-18,2179.49,3.38,0.16,10.31,0.93,1.79
2019-03-19,2177.62,-1.87,-0.09,10.3,0.93,1.79
2019-03-20,2177.1,-0.52,-0.02,10.3,0.93,1.79
2019-03-21,2184.88,7.78,0.36,10.34,0.94,1.78
2019-03-22,2186.95,2.07,0.09,10.34,0.94,1.78
2019-03-25,2144.86,-42.09,-1.92,10.15,0.92,1.81
2019-03-26,2148.8,3.94,0.18,10.17,0.92,1.81
2019-03-27,2145.62,-3.18,-0.15,10.14,0.92,1.81
2019-03-28,2128.1,-17.52,-0.82,10.06,0.91,1.83
2019-03-29,2140.67,12.57,0.59,10.13,0.92,1.81
2019-04-01,2168.28,27.61,1.29,10.26,0.93,1.79
2019-04-02,2177.18,8.9,0.41,10.3,0.94,1.78
2019-04-03,2203.27,26.09,1.2,10.43,0.95,1.76
2019-04-04,2206.53,3.26,0.15,10.44,0.95,1.76
2019-04-05,2209.61,3.08,0.14,10.46,0.95,1.76
2019-04-08,2210.6,0.99,0.04,10.46,0.95,1.76
2019-04-09,2213.56,2.96,0.13,10.48,0.95,1.75
2019-04-10,2224.39,10.83,0.49,10.53,0.96,1.75
2019-04-11,2224.44,0.05,0,10.53,0.96,1.75
2019-04-12,2233.45,9.01,0.41,10.57,0.96,1.74
2019-04-15,2242.88,9.43,0.42,10.61,0.96,1.73
2019-04-16,2248.63,5.75,0.26,10.64,0.97,1.73
2019-04-17,2245.89,-2.74,-0.12,10.63,0.97,1.73
2019-04-18,2213.77,-32.12,-1.43,10.48,0.95,1.75
2019-04-19,2216.15,2.38,0.11,10.49,0.95,1.75
2019-04-22,2216.65,0.5,0.02,10.49,0.95,1.75
2019-04-23,2220.51,3.86,0.17,10.51,0.95,1.75
2019-04-24,2201.03,-19.48,-0.88,10.42,0.95,1.76
2019-04-25,2190.5,-10.53,-0.48,10.37,0.94,1.77
2019-04-26,2179.31,-11.19,-0.51,10.31,0.94,1.78
2019-04-29,2216.43,37.12,1.7,10.49,0.95,1.75
2019-04-30,2203.59,-12.84,-0.58,10.43,0.95,1.76
2019-05-02,2212.75,9.16,0.42,11.47,0.95,2.03
2019-05-03,2196.32,-16.43,-0.74,11.38,0.94,2.05
2019-05-07,2176.99,-19.33,-0.88,11.28,0.93,2.07
2019-05-08,2168.01,-8.98,-0.41,11.24,0.93,2.07
2019-05-09,2102.01,-66,-3.04,10.89,0.9,2.14
2019-05-10,2108.04,6.03,0.29,10.92,0.9,2.13
2019-05-13,2079.01,-29.03,-1.38,10.77,0.89,2.16
2019-05-14,2081.84,2.83,0.14,10.79,0.89,2.16
2019-05-15,2092.78,10.94,0.53,10.84,0.89,2.15
2019-05-16,2067.69,-25.09,-1.2,10.71,0.88,2.18
2019-05-17,2055.8,-11.89,-0.58,10.65,0.88,2.19
2019-05-20,2055.71,-0.09,0,10.65,0.88,2.19
2019-05-21,2061.25,5.54,0.27,10.68,0.88,2.18
2019-05-22,2064.86,3.61,0.18,10.69,0.88,2.18
2019-05-23,2059.59,-5.27,-0.26,10.67,0.88,2.19
2019-05-24,2045.31,-14.28,-0.69,10.59,0.87,2.2
2019-05-27,2044.21,-1.1,-0.05,10.59,0.87,2.2
2019-05-28,2048.83,4.62,0.23,10.61,0.87,2.2
2019-05-29,2023.32,-25.51,-1.25,10.49,0.87,2.22
2019-05-30,2038.8,15.48,0.77,10.57,0.87,2.2
2019-05-31,2041.74,2.94,0.14,10.59,0.87,2.2
2019-06-03,2067.85,26.11,1.28,11.95,0.87,2.16
2019-06-04,2066.97,-0.88,-0.04,11.95,0.87,2.16
2019-06-05,2069.11,2.14,0.1,11.96,0.87,2.16
2019-06-07,2072.33,3.22,0.16,11.98,0.87,2.15
2019-06-10,2099.49,27.16,1.31,12.14,0.88,2.12
2019-06-11,2111.81,12.32,0.59,12.21,0.89,2.11
2019-06-12,2108.75,-3.06,-0.14,12.19,0.89,2.11
2019-06-13,2103.15,-5.6,-0.27,12.16,0.88,2.12
2019-06-14,2095.41,-7.74,-0.37,12.11,0.88,2.13
2019-06-17,2090.73,-4.68,-0.22,12.09,0.88,2.13
2019-06-18,2098.71,7.98,0.38,12.13,0.88,2.12
2019-06-19,2124.78,26.07,1.24,12.29,0.89,2.1
2019-06-20,2131.29,6.51,0.31,12.32,0.9,2.09
2019-06-21,2125.62,-5.67,-0.27,12.29,0.89,2.1
2019-06-24,2126.33,0.71,0.03,12.29,0.89,2.1
2019-06-25,2121.64,-4.69,-0.22,12.27,0.89,2.1
2019-06-26,2121.85,0.21,0.01,12.27,0.89,2.1
2019-06-27,2134.32,12.47,0.59,12.34,0.9,2.09
2019-06-28,2130.62,-3.7,-0.17,12.32,0.9,2.09
2019-07-01,2129.74,-0.88,-0.04,12.32,0.89,2.09
2019-07-02,2122.02,-7.72,-0.36,12.27,0.89,2.1
2019-07-03,2096.02,-26,-1.23,12.12,0.88,2.13
2019-07-04,2108.73,12.71,0.61,12.2,0.89,2.11
2019-07-05,2110.59,1.86,0.09,12.21,0.89,2.11
2019-07-08,2064.17,-46.42,-2.2,11.94,0.87,2.16
2019-07-09,2052.03,-12.14,-0.59,11.87,0.86,2.17
2019-07-10,2058.78,6.75,0.33,11.91,0.86,2.17
2019-07-11,2080.58,21.8,1.06,12.03,0.87,2.14
2019-07-12,2086.66,6.08,0.29,12.07,0.88,2.14
2019-07-15,2082.48,-4.18,-0.2,12.05,0.88,2.14
2019-07-16,2091.87,9.39,0.45,12.1,0.88,2.13
2019-07-17,2072.92,-18.95,-0.91,11.99,0.87,2.15
2019-07-18,2066.55,-6.37,-0.31,11.95,0.87,2.16
2019-07-19,2094.36,27.81,1.35,12.11,0.88,2.13
2019-07-22,2093.34,-1.02,-0.05,12.11,0.88,2.13
2019-07-23,2101.45,8.11,0.39,12.16,0.88,2.12
2019-07-24,2082.3,-19.15,-0.91,12.04,0.87,2.14
2019-07-25,2074.48,-7.82,-0.38,12,0.87,2.15
2019-07-26,2066.26,-8.22,-0.4,11.95,0.87,2.16
2019-07-29,2029.48,-36.78,-1.78,11.74,0.85,2.2
2019-07-30,2038.68,9.2,0.45,11.79,0.86,2.19
2019-07-31,2024.55,-14.13,-0.69,11.71,0.85,2.2
2019-08-01,2017.34,-7.21,-0.36,11.67,0.85,2.21
2019-08-02,1998.13,-19.21,-0.95,11.56,0.84,2.23
2019-08-05,1946.98,-51.15,-2.56,11.26,0.82,2.29
2019-08-06,1917.5,-29.48,-1.51,11.09,0.81,2.32
2019-08-07,1909.71,-7.79,-0.41,11.05,0.8,2.33
2019-08-08,1920.61,10.9,0.57,11.11,0.81,2.32
2019-08-09,1937.75,17.14,0.89,11.21,0.81,2.3
2019-08-12,1942.29,4.54,0.23,11.23,0.82,2.29
2019-08-13,1925.83,-16.46,-0.85,11.14,0.81,2.31
2019-08-14,1938.37,12.54,0.65,11.21,0.81,2.3
2019-08-16,1927.17,-11.2,-0.58,11.15,0.81,2.31
2019-08-19,1939.9,12.73,0.66,11.22,0.82,2.3
2019-08-20,1960.25,20.35,1.05,11.34,0.82,2.27
2019-08-21,1964.65,4.4,0.22,11.36,0.83,2.27
2019-08-22,1951.01,-13.64,-0.69,11.29,0.82,2.28
2019-08-23,1948.3,-2.71,-0.14,11.27,0.82,2.29
2019-08-26,1916.31,-31.99,-1.64,11.08,0.81,2.33
2019-08-27,1924.6,8.29,0.43,11.13,0.81,2.32
2019-08-28,1941.09,16.49,0.86,11.23,0.82,2.3
2019-08-29,1933.41,-7.68,-0.4,11.18,0.81,2.31
2019-08-30,1967.79,34.38,1.78,11.38,0.83,2.26
2019-09-02,1969.19,1.4,0.07,11.39,0.83,2.26
2019-09-03,1965.69,-3.5,-0.18,11.37,0.83,2.27
2019-09-04,1988.53,22.84,1.16,13.57,0.82,2.24
2019-09-05,2004.75,16.22,0.82,13.68,0.82,2.22
2019-09-06,2009.13,4.38,0.22,13.71,0.83,2.22
2019-09-09,2019.55,10.42,0.52,13.78,0.83,2.21
2019-09-10,2032.08,12.53,0.62,13.86,0.84,2.19
2019-09-11,2049.2,17.12,0.84,13.98,0.84,2.17
2019-09-16,2062.22,13.02,0.64,14.07,0.85,2.16
2019-09-17,2062.33,0.11,0.01,14.08,0.85,2.16
2019-09-18,2070.73,8.4,0.41,14.13,0.85,2.15
2019-09-19,2080.35,9.62,0.46,14.2,0.86,2.14
2019-09-20,2091.52,11.17,0.54,14.28,0.86,2.13
2019-09-23,2091.7,0.18,0.01,14.28,0.86,2.13
2019-09-24,2101.04,9.34,0.45,14.34,0.86,2.12
2019-09-25,2073.39,-27.65,-1.32,14.16,0.85,2.15
2019-09-26,2074.52,1.13,0.05,14.17,0.85,2.15
2019-09-27,2049.93,-24.59,-1.19,14,0.84,2.17
2019-09-30,2063.05,13.12,0.64,14.09,0.85,2.16
2019-10-01,2072.42,9.37,0.45,14.16,0.85,2.15
2019-10-02,2031.91,-40.51,-1.95,13.87,0.84,2.19
2019-10-04,2020.69,-11.22,-0.55,13.8,0.83,2.2
2019-10-07,2021.73,1.04,0.05,13.8,0.83,2.2
2019-10-08,2046.25,24.52,1.21,13.97,0.84,2.18
2019-10-10,2028.15,-18.1,-0.88,13.85,0.83,2.2
2019-10-11,2044.61,16.46,0.81,13.96,0.84,2.18
2019-10-14,2067.4,22.79,1.11,14.12,0.85,2.15
2019-10-15,2068.17,0.77,0.04,14.12,0.85,2.15
2019-10-16,2082.83,14.66,0.71,14.22,0.86,2.14
2019-10-17,2077.94,-4.89,-0.23,14.19,0.86,2.14
2019-10-18,2060.69,-17.25,-0.83,14.07,0.85,2.16
2019-10-21,2064.84,4.15,0.2,14.09,0.85,2.16
2019-10-22,2088.86,24.02,1.16,14.26,0.86,2.13
2019-10-23,2080.62,-8.24,-0.39,14.2,0.86,2.14
2019-10-24,2085.66,5.04,0.24,14.23,0.86,2.13
2019-10-25,2087.89,2.23,0.11,14.25,0.86,2.13
2019-10-28,2093.6,5.71,0.27,14.29,0.86,2.13
2019-10-29,2092.69,-0.91,-0.04,14.29,0.86,2.13
2019-10-30,2080.27,-12.42,-0.59,14.2,0.86,2.14
2019-10-31,2083.48,3.21,0.15,14.23,0.86,2.13
2019-11-01,2100.2,16.72,0.8,14.34,0.87,2.12
2019-11-04,2130.24,30.04,1.43,14.55,0.88,2.09
2019-11-05,2142.64,12.4,0.58,14.64,0.88,2.08
2019-11-06,2144.15,1.51,0.07,14.65,0.88,2.07
2019-11-07,2144.29,0.14,0.01,14.65,0.88,2.07
2019-11-08,2137.23,-7.06,-0.33,14.6,0.88,2.08
2019-11-11,2124.09,-13.14,-0.61,14.51,0.88,2.09
2019-11-12,2140.92,16.83,0.79,14.62,0.88,2.08
2019-11-13,2122.45,-18.47,-0.86,14.5,0.87,2.09
2019-11-14,2139.23,16.78,0.79,14.62,0.88,2.08
2019-11-15,2162.18,22.95,1.07,14.78,0.89,2.06
2019-11-18,2160.69,-1.49,-0.07,14.77,0.89,2.06
2019-11-19,2153.24,-7.45,-0.34,14.72,0.89,2.06
2019-11-20,2125.32,-27.92,-1.3,14.53,0.88,2.09
2019-11-21,2096.6,-28.72,-1.35,14.33,0.86,2.12
2019-11-22,2101.96,5.36,0.26,14.37,0.87,2.11
2019-11-25,2123.5,21.54,1.02,14.51,0.88,2.09
2019-11-26,2121.35,-2.15,-0.1,14.5,0.87,2.09
2019-11-27,2127.85,6.5,0.31,14.55,0.88,2.09
2019-11-28,2118.6,-9.25,-0.43,14.48,0.87,2.1
2019-11-29,2087.96,-30.64,-1.45,14.27,0.86,2.13
2019-12-02,2091.92,3.96,0.19,14.3,0.86,2.12
2019-12-03,2084.07,-7.85,-0.38,17.25,0.84,2.13
2019-12-04,2068.89,-15.18,-0.73,17.12,0.84,2.15
2019-12-05,2060.74,-8.15,-0.39,17.05,0.84,2.16
2019-12-06,2081.85,21.11,1.02,17.23,0.84,2.13
2019-12-09,2088.65,6.8,0.33,17.28,0.85,2.13
2019-12-10,2098,9.35,0.45,17.36,0.85,2.12
2019-12-11,2105.62,7.62,0.36,17.43,0.85,2.11
2019-12-12,2137.35,31.73,1.51,17.69,0.87,2.08
2019-12-13,2170.25,32.9,1.54,17.97,0.88,2.05
2019-12-16,2168.15,-2.1,-0.1,17.95,0.88,2.05
2019-12-17,2195.68,27.53,1.27,18.18,0.89,2.02
2019-12-18,2194.76,-0.92,-0.04,18.18,0.89,2.02
2019-12-19,2196.56,1.8,0.08,18.19,0.89,2.02
2019-12-20,2204.18,7.62,0.35,18.25,0.89,2.01
2019-12-23,2203.71,-0.47,-0.02,18.25,0.89,2.01
2019-12-24,2190.08,-13.63,-0.62,18.14,0.89,2.03
2019-12-26,2197.93,7.85,0.36,18.2,0.89,2.02
2019-12-27,2204.21,6.28,0.29,18.25,0.89,2.01
2019-12-30,2197.67,-6.54,-0.3,18.2,0.89,2.02
2020-01-02,2175.17,-22.5,-1.02,18.01,0.88,2.04
2020-01-03,2176.46,1.29,0.06,18.02,0.88,2.04
2020-01-06,2155.07,-21.39,-0.98,17.84,0.87,2.06
2020-01-07,2175.54,20.47,0.95,18.01,0.88,2.04
2020-01-08,2151.31,-24.23,-1.11,17.81,0.87,2.06
2020-01-09,2186.45,35.14,1.63,18.11,0.89,2.03
2020-01-10,2206.39,19.94,0.91,18.27,0.89,2.01
2020-01-13,2229.26,22.87,1.04,18.46,0.9,1.99
2020-01-14,2238.88,9.62,0.43,18.54,0.91,1.98
2020-01-15,2230.98,-7.9,-0.35,18.48,0.91,1.99
2020-01-16,2248.05,17.07,0.77,18.62,0.91,1.97
2020-01-17,2250.57,2.52,0.11,18.64,0.91,1.97
2020-01-20,2262.64,12.07,0.54,18.75,0.92,1.96
2020-01-21,2239.69,-22.95,-1.01,18.55,0.91,1.98
2020-01-22,2267.25,27.56,1.23,18.78,0.92,1.96
2020-01-23,2246.13,-21.12,-0.93,18.61,0.91,1.98
2020-01-28,2176.72,-69.41,-3.09,18.03,0.88,2.04
2020-01-29,2185.28,8.56,0.39,18.1,0.89,2.03
2020-01-30,2148,-37.28,-1.71,17.79,0.87,2.07
2020-01-31,2119.01,-28.99,-1.35,17.56,0.86,2.09
2020-02-03,2118.88,-0.13,-0.01,17.56,0.86,2.09
2020-02-04,2157.9,39.02,1.84,17.88,0.88,2.06
2020-02-05,2165.63,7.73,0.36,17.94,0.88,2.05
2020-02-06,2227.94,62.31,2.88,18.46,0.9,1.99
2020-02-07,2211.95,-15.99,-0.72,18.33,0.9,2.01
2020-02-10,2201.07,-10.88,-0.49,18.24,0.89,2.02
2020-02-11,2223.12,22.05,1,18.42,0.9,2
2020-02-12,2238.38,15.26,0.69,18.55,0.91,1.98
2020-02-13,2232.96,-5.42,-0.24,18.51,0.91,1.99
2020-02-14,2243.59,10.63,0.48,18.63,0.91,1.97
2020-02-17,2242.17,-1.42,-0.06,18.62,0.91,1.97
2020-02-18,2208.88,-33.29,-1.48,18.34,0.9,2
2020-02-19,2210.34,1.46,0.07,18.35,0.9,2
2020-02-20,2195.5,-14.84,-0.67,18.23,0.89,2.01
2020-02-21,2162.84,-32.66,-1.49,17.96,0.88,2.04
2020-02-24,2079.04,-83.8,-3.87,17.26,0.84,2.12
2020-02-25,2103.61,24.57,1.18,17.46,0.85,2.1
2020-02-26,2076.77,-26.84,-1.28,17.24,0.84,2.12
2020-02-27,2054.89,-21.88,-1.05,17.06,0.83,2.15
2020-02-28,1987.01,-67.88,-3.3,16.5,0.81,2.22
2020-03-02,2002.51,15.5,0.78,16.62,0.81,2.2
2020-03-03,2014.15,11.64,0.58,16.72,0.82,2.19
2020-03-04,2059.33,45.18,2.24,17.09,0.84,2.14
2020-03-05,2085.26,25.93,1.26,17.31,0.85,2.12
2020-03-06,2040.22,-45.04,-2.16,16.93,0.83,2.16
2020-03-09,1954.77,-85.45,-4.19,16.22,0.79,2.26
2020-03-10,1962.93,8.16,0.42,16.29,0.8,2.25
2020-03-11,1908.27,-54.66,-2.78,15.84,0.77,2.31
2020-03-12,1834.33,-73.94,-3.87,15.22,0.74,2.41
2020-03-13,1771.44,-62.89,-3.43,14.7,0.72,2.49
2020-03-16,1714.86,-56.58,-3.19,14.23,0.7,2.57
2020-03-17,1672.44,-42.42,-2.47,13.88,0.68,2.64
2020-03-18,1591.2,-81.24,-4.86,13.2,0.65,2.77
2020-03-19,1457.64,-133.56,-8.39,12.09,0.59,3.03
2020-03-20,1566.15,108.51,7.44,13.19,0.64,2.82
2020-03-23,1482.46,-83.69,-5.34,12.48,0.6,2.97
2020-03-24,1609.97,127.51,8.6,13.47,0.65,2.74
2020-03-25,1704.76,94.79,5.89,14.26,0.69,2.59
2020-03-26,1686.24,-18.52,-1.09,14.1,0.68,2.62
2020-03-27,1717.73,31.49,1.87,14.37,0.7,2.57
2020-03-30,1717.12,-0.61,-0.04,14.36,0.7,2.57
2020-03-31,1754.64,37.52,2.19,14.66,0.71,2.51
2020-04-01,1685.46,-69.18,-3.94,14.08,0.68,2.62
2020-04-02,1724.86,39.4,2.34,14.41,0.7,2.56
2020-04-03,1725.44,0.58,0.03,14.41,0.7,2.56
2020-04-06,1791.88,66.44,3.85,14.97,0.73,2.46
2020-04-07,1823.6,31.72,1.77,15.23,0.74,2.42
2020-04-08,1807.14,-16.46,-0.9,15.09,0.73,2.44
2020-04-09,1836.21,29.07,1.61,15.33,0.75,2.4
2020-04-10,1860.7,24.49,1.33,15.54,0.76,2.37
2020-04-13,1825.76,-34.94,-1.88,15.25,0.74,2.42
2020-04-14,1857.08,31.32,1.72,15.51,0.75,2.38
2020-04-16,1857.07,-0.01,0,15.5,0.75,2.38
2020-04-17,1914.53,57.46,3.09,15.98,0.78,2.3
2020-04-20,1898.36,-16.17,-0.84,15.85,0.77,2.32
2020-04-21,1879.38,-18.98,-1,15.69,0.76,2.35
2020-04-22,1896.15,16.77,0.89,15.83,0.77,2.33
2020-04-23,1914.73,18.58,0.98,15.98,0.78,2.3
2020-04-24,1889.01,-25.72,-1.34,15.77,0.77,2.34
2020-04-27,1922.77,33.76,1.79,16.05,0.78,2.29
2020-04-28,1934.09,11.32,0.59,16.15,0.79,2.28
2020-04-29,1947.56,13.47,0.7,16.26,0.79,2.27
2020-05-04,1895.37,-52.19,-2.68,18.3,0.78,2.3
2020-05-06,1928.76,33.39,1.76,18.62,0.79,2.26
2020-05-07,1928.61,-0.15,-0.01,18.62,0.79,2.26
2020-05-08,1945.82,17.21,0.89,18.79,0.8,2.24
2020-05-11,1935.4,-10.42,-0.54,18.69,0.79,2.25
2020-05-12,1922.17,-13.23,-0.68,18.56,0.79,2.27
2020-05-13,1940.42,18.25,0.95,18.73,0.79,2.25
2020-05-14,1924.96,-15.46,-0.8,18.58,0.79,2.26
2020-05-15,1927.28,2.32,0.12,18.61,0.79,2.26
2020-05-18,1937.11,9.83,0.51,18.72,0.79,2.25
2020-05-19,1980.61,43.5,2.25,19.14,0.81,2.2
2020-05-20,1989.64,9.03,0.46,19.23,0.81,2.19
2020-05-21,1998.31,8.67,0.44,19.32,0.82,2.18
2020-05-22,1970.13,-28.18,-1.41,19.04,0.81,2.21
2020-05-25,1994.6,24.47,1.24,19.27,0.82,2.19
2020-05-26,2029.78,35.18,1.76,19.62,0.83,2.15
2020-05-27,2031.2,1.42,0.07,19.63,0.83,2.15
2020-05-28,2028.54,-2.66,-0.13,19.61,0.83,2.15
2020-05-29,2029.6,1.06,0.05,19.62,0.83,2.15
2020-06-01,2065.08,35.48,1.75,19.97,0.85,2.11
2020-06-02,2087.19,22.11,1.07,20.18,0.85,2.09
2020-06-03,2147,59.81,2.87,24.57,0.88,2.03
2020-06-04,2151.18,4.18,0.19,24.62,0.88,2.02
2020-06-05,2181.87,30.69,1.43,25,0.9,1.99
2020-06-08,2184.29,2.42,0.11,25.02,0.9,1.99
2020-06-09,2188.92,4.63,0.21,25.08,0.9,1.99
2020-06-10,2195.69,6.77,0.31,25.16,0.9,1.98
2020-06-11,2176.78,-18.91,-0.86,24.94,0.9,2
2020-06-12,2132.3,-44.48,-2.04,24.43,0.88,2.04
2020-06-15,2030.82,-101.48,-4.76,23.26,0.83,2.14
2020-06-16,2138.05,107.23,5.28,24.5,0.88,2.03
